,id,name,tags,created,license,type,channels,filesize,bitrate,bitdepth,duration,samplerate,username,file_path,target_instrument,target
6503,359019,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:37:15,http://creativecommons.org/licenses/by/3.0/,wav,1,1330148,0,24,9.23202,48000.0,MTG,./freesound/359019/Sax Alto - F minor.wav,Sax Alto,6
6504,359020,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:37:17,http://creativecommons.org/licenses/by/3.0/,wav,1,1266388,0,24,8.78925,48000.0,MTG,./freesound/359020/Sax Alto - F minor.wav,Sax Alto,6
6505,359021,Sax Alto - D# Major,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:19,http://creativecommons.org/licenses/by/3.0/,wav,1,1786742,0,24,12.4028,48000.0,MTG,./freesound/359021/Sax Alto - D# Major.wav,Sax Alto,6
6506,359022,Sax Alto - D# Major,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:21,http://creativecommons.org/licenses/by/3.0/,wav,1,1713712,0,24,11.8957,48000.0,MTG,./freesound/359022/Sax Alto - D# Major.wav,Sax Alto,6
6507,359023,Sax Alto - D# Major,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:23,http://creativecommons.org/licenses/by/3.0/,wav,1,1708768,0,24,11.8613,48000.0,MTG,./freesound/359023/Sax Alto - D# Major.wav,Sax Alto,6
6508,359024,Sax Alto - D# Major,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:26,http://creativecommons.org/licenses/by/3.0/,wav,1,1819360,0,24,12.6293,48000.0,MTG,./freesound/359024/Sax Alto - D# Major.wav,Sax Alto,6
6509,359025,Sax Alto - C minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:28,http://creativecommons.org/licenses/by/3.0/,wav,1,1596616,0,24,11.0825,48000.0,MTG,./freesound/359025/Sax Alto - C minor.wav,Sax Alto,6
6510,359026,Sax Alto - C minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:30,http://creativecommons.org/licenses/by/3.0/,wav,1,1601248,0,24,11.1147,48000.0,MTG,./freesound/359026/Sax Alto - C minor.wav,Sax Alto,6
6511,359027,Sax Alto - C minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:32,http://creativecommons.org/licenses/by/3.0/,wav,1,1669306,0,24,11.5873,48000.0,MTG,./freesound/359027/Sax Alto - C minor.wav,Sax Alto,6
6512,359028,Sax Alto - C minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:34,http://creativecommons.org/licenses/by/3.0/,wav,1,1780300,0,24,12.3581,48000.0,MTG,./freesound/359028/Sax Alto - C minor.wav,Sax Alto,6
6513,359029,Sax Alto - A# Major,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:37:36,http://creativecommons.org/licenses/by/3.0/,wav,1,1740634,0,24,12.0826,48000.0,MTG,./freesound/359029/Sax Alto - A# Major.wav,Sax Alto,6
6514,359030,Sax Alto - A# Major,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:37:38,http://creativecommons.org/licenses/by/3.0/,wav,1,1616608,0,24,11.2213,48000.0,MTG,./freesound/359030/Sax Alto - A# Major.wav,Sax Alto,6
6515,359031,Sax Alto - A# Major,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:37:40,http://creativecommons.org/licenses/by/3.0/,wav,1,1568032,0,24,10.884,48000.0,MTG,./freesound/359031/Sax Alto - A# Major.wav,Sax Alto,6
6516,359032,Sax Alto - A# Major,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:37:42,http://creativecommons.org/licenses/by/3.0/,wav,1,1658078,0,24,11.5093,48000.0,MTG,./freesound/359032/Sax Alto - A# Major.wav,Sax Alto,6
6517,359033,Sax Alto - G minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:45,http://creativecommons.org/licenses/by/3.0/,wav,1,1627550,0,24,11.2973,48000.0,MTG,./freesound/359033/Sax Alto - G minor.wav,Sax Alto,6
6518,359034,Sax Alto - G minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:47,http://creativecommons.org/licenses/by/3.0/,wav,1,1566448,0,24,10.873,48000.0,MTG,./freesound/359034/Sax Alto - G minor.wav,Sax Alto,6
6519,359035,Sax Alto - G minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:49,http://creativecommons.org/licenses/by/3.0/,wav,1,1623730,0,24,11.2708,48000.0,MTG,./freesound/359035/Sax Alto - G minor.wav,Sax Alto,6
6520,359036,Sax Alto - G minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:51,http://creativecommons.org/licenses/by/3.0/,wav,1,1700108,0,24,11.8012,48000.0,MTG,./freesound/359036/Sax Alto - G minor.wav,Sax Alto,6
6521,359037,Sax Alto - G# Major,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:53,http://creativecommons.org/licenses/by/3.0/,wav,1,1636492,0,24,11.3594,48000.0,MTG,./freesound/359037/Sax Alto - G# Major.wav,Sax Alto,6
6522,359038,Sax Alto - G# Major,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:55,http://creativecommons.org/licenses/by/3.0/,wav,1,1727200,0,24,11.9893,48000.0,MTG,./freesound/359038/Sax Alto - G# Major.wav,Sax Alto,6
6523,359039,Sax Alto - G# Major,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:37:58,http://creativecommons.org/licenses/by/3.0/,wav,1,1693408,0,24,11.7547,48000.0,MTG,./freesound/359039/Sax Alto - G# Major.wav,Sax Alto,6
6524,359040,Sax Alto - G# Major,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:03,http://creativecommons.org/licenses/by/3.0/,wav,1,1668832,0,24,11.584,48000.0,MTG,./freesound/359040/Sax Alto - G# Major.wav,Sax Alto,6
6525,359041,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:38:08,http://creativecommons.org/licenses/by/3.0/,wav,1,1599784,0,24,11.1045,48000.0,MTG,./freesound/359041/Sax Alto - F minor.wav,Sax Alto,6
6526,359042,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:38:13,http://creativecommons.org/licenses/by/3.0/,wav,1,1579814,0,24,10.9658,48000.0,MTG,./freesound/359042/Sax Alto - F minor.wav,Sax Alto,6
6527,359043,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:38:16,http://creativecommons.org/licenses/by/3.0/,wav,1,1637096,0,24,11.3636,48000.0,MTG,./freesound/359043/Sax Alto - F minor.wav,Sax Alto,6
6528,359044,Sax Alto - F minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:38:18,http://creativecommons.org/licenses/by/3.0/,wav,1,1570414,0,24,10.9005,48000.0,MTG,./freesound/359044/Sax Alto - F minor.wav,Sax Alto,6
6529,359045,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:19,http://creativecommons.org/licenses/by/3.0/,wav,1,1361212,0,24,9.44775,48000.0,MTG,./freesound/359045/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6530,359046,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:21,http://creativecommons.org/licenses/by/3.0/,wav,1,1383730,0,24,9.60412,48000.0,MTG,./freesound/359046/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6531,359047,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:23,http://creativecommons.org/licenses/by/3.0/,wav,1,1358966,0,24,9.43215,48000.0,MTG,./freesound/359047/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6532,359048,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:25,http://creativecommons.org/licenses/by/3.0/,wav,1,1397974,0,24,9.70304,48000.0,MTG,./freesound/359048/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6533,359049,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:27,http://creativecommons.org/licenses/by/3.0/,wav,1,1386902,0,24,9.62615,48000.0,MTG,./freesound/359049/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6534,359050,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:30,http://creativecommons.org/licenses/by/3.0/,wav,1,1394602,0,24,9.67962,48000.0,MTG,./freesound/359050/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6535,359051,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:31,http://creativecommons.org/licenses/by/3.0/,wav,1,1499618,0,24,10.4089,48000.0,MTG,./freesound/359051/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6536,359052,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:33,http://creativecommons.org/licenses/by/3.0/,wav,1,1539668,0,24,10.687,48000.0,MTG,./freesound/359052/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6537,359053,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:38:34,http://creativecommons.org/licenses/by/3.0/,wav,1,1353208,0,24,9.39217,48000.0,MTG,./freesound/359053/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6538,359054,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:38:36,http://creativecommons.org/licenses/by/3.0/,wav,1,1377626,0,24,9.56173,48000.0,MTG,./freesound/359054/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6539,359055,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:38:40,http://creativecommons.org/licenses/by/3.0/,wav,1,1361552,0,24,9.4501,48000.0,MTG,./freesound/359055/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6540,359056,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:38:42,http://creativecommons.org/licenses/by/3.0/,wav,1,1432790,0,24,9.94481,48000.0,MTG,./freesound/359056/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6541,359057,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:45,http://creativecommons.org/licenses/by/3.0/,wav,1,1322044,0,24,9.17575,48000.0,MTG,./freesound/359057/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6542,359058,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:47,http://creativecommons.org/licenses/by/3.0/,wav,1,1268798,0,24,8.80598,48000.0,MTG,./freesound/359058/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6543,359059,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:49,http://creativecommons.org/licenses/by/3.0/,wav,1,1288810,0,24,8.94496,48000.0,MTG,./freesound/359059/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6544,359060,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:51,http://creativecommons.org/licenses/by/3.0/,wav,1,1375574,0,24,9.54748,48000.0,MTG,./freesound/359060/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6545,359061,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:52,http://creativecommons.org/licenses/by/3.0/,wav,1,1337234,0,24,9.28123,48000.0,MTG,./freesound/359061/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6546,359062,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:54,http://creativecommons.org/licenses/by/3.0/,wav,1,1330148,0,24,9.23202,48000.0,MTG,./freesound/359062/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6547,359063,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:56,http://creativecommons.org/licenses/by/3.0/,wav,1,1391192,0,24,9.65594,48000.0,MTG,./freesound/359063/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6548,359064,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:38:57,http://creativecommons.org/licenses/by/3.0/,wav,1,1413302,0,24,9.80948,48000.0,MTG,./freesound/359064/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6549,359065,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:38:59,http://creativecommons.org/licenses/by/3.0/,wav,1,1343452,0,24,9.32442,48000.0,MTG,./freesound/359065/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6550,359066,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:00,http://creativecommons.org/licenses/by/3.0/,wav,1,1288658,0,24,8.9439,48000.0,MTG,./freesound/359066/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6551,359067,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:02,http://creativecommons.org/licenses/by/3.0/,wav,1,1328500,0,24,9.22058,48000.0,MTG,./freesound/359067/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6552,359068,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:04,http://creativecommons.org/licenses/by/3.0/,wav,1,1395262,0,24,9.68421,48000.0,MTG,./freesound/359068/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6553,359069,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:05,http://creativecommons.org/licenses/by/3.0/,wav,1,1267388,0,24,8.79619,48000.0,MTG,./freesound/359069/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6554,359070,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:07,http://creativecommons.org/licenses/by/3.0/,wav,1,1260334,0,24,8.74721,48000.0,MTG,./freesound/359070/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6555,359071,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:08,http://creativecommons.org/licenses/by/3.0/,wav,1,1257524,0,24,8.72769,48000.0,MTG,./freesound/359071/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6556,359072,Sax Alto - D# Major - scale-bad-articulation,"['alto', 'scale', 'DsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:11,http://creativecommons.org/licenses/by/3.0/,wav,1,1317448,0,24,9.14383,48000.0,MTG,./freesound/359072/Sax Alto - D# Major - scale-bad-articulation.wav,Sax Alto,6
6557,359073,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:12,http://creativecommons.org/licenses/by/3.0/,wav,1,1226638,0,24,8.51321,48000.0,MTG,./freesound/359073/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6558,359074,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:14,http://creativecommons.org/licenses/by/3.0/,wav,1,1263932,0,24,8.77219,48000.0,MTG,./freesound/359074/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6559,359075,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:15,http://creativecommons.org/licenses/by/3.0/,wav,1,1248754,0,24,8.66679,48000.0,MTG,./freesound/359075/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6560,359076,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:17,http://creativecommons.org/licenses/by/3.0/,wav,1,1187710,0,24,8.24287,48000.0,MTG,./freesound/359076/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6561,359077,Sax Alto - C minor - scale-bad-articulation-minor,"['alto', 'Cminor', 'scale', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:18,http://creativecommons.org/licenses/by/3.0/,wav,1,1346510,0,24,9.34565,48000.0,MTG,./freesound/359077/Sax Alto - C minor - scale-bad-articulation-minor.wav,Sax Alto,6
6562,359078,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:39:20,http://creativecommons.org/licenses/by/3.0/,wav,1,1234304,0,24,8.56644,48000.0,MTG,./freesound/359078/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6563,359079,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:39:21,http://creativecommons.org/licenses/by/3.0/,wav,1,1139030,0,24,7.90481,48000.0,MTG,./freesound/359079/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6564,359080,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:39:24,http://creativecommons.org/licenses/by/3.0/,wav,1,1165618,0,24,8.08946,48000.0,MTG,./freesound/359080/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6565,359081,Sax Alto - A# Major - scale-bad-articulation,"['alto', 'scale', 'neumann-U87', 'sax', 'AsharpMajor', 'good-sounds']",2016-09-16T18:39:26,http://creativecommons.org/licenses/by/3.0/,wav,1,1195798,0,24,8.29904,48000.0,MTG,./freesound/359081/Sax Alto - A# Major - scale-bad-articulation.wav,Sax Alto,6
6566,359082,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:27,http://creativecommons.org/licenses/by/3.0/,wav,1,1203988,0,24,8.35592,48000.0,MTG,./freesound/359082/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6567,359083,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:29,http://creativecommons.org/licenses/by/3.0/,wav,1,1184476,0,24,8.22042,48000.0,MTG,./freesound/359083/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6568,359084,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:31,http://creativecommons.org/licenses/by/3.0/,wav,1,1216774,0,24,8.44471,48000.0,MTG,./freesound/359084/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6569,359085,Sax Alto - G minor - scale-bad-articulation-minor,"['alto', 'scale', 'Gminor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:32,http://creativecommons.org/licenses/by/3.0/,wav,1,1296992,0,24,9.00177,48000.0,MTG,./freesound/359085/Sax Alto - G minor - scale-bad-articulation-minor.wav,Sax Alto,6
6570,359086,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:34,http://creativecommons.org/licenses/by/3.0/,wav,1,1294100,0,24,8.98169,48000.0,MTG,./freesound/359086/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6571,359087,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:36,http://creativecommons.org/licenses/by/3.0/,wav,1,1253624,0,24,8.7006,48000.0,MTG,./freesound/359087/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6572,359088,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:38,http://creativecommons.org/licenses/by/3.0/,wav,1,1324064,0,24,9.18977,48000.0,MTG,./freesound/359088/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6573,359089,Sax Alto - G# Major - scale-bad-articulation,"['alto', 'scale', 'GsharpMajor', 'neumann-U87', 'sax', 'good-sounds']",2016-09-16T18:39:39,http://creativecommons.org/licenses/by/3.0/,wav,1,1269104,0,24,8.8081,48000.0,MTG,./freesound/359089/Sax Alto - G# Major - scale-bad-articulation.wav,Sax Alto,6
6574,359090,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:41,http://creativecommons.org/licenses/by/3.0/,wav,1,1168454,0,24,8.10915,48000.0,MTG,./freesound/359090/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6575,359091,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:43,http://creativecommons.org/licenses/by/3.0/,wav,1,1168912,0,24,8.11233,48000.0,MTG,./freesound/359091/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6576,359092,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:45,http://creativecommons.org/licenses/by/3.0/,wav,1,1243984,0,24,8.63367,48000.0,MTG,./freesound/359092/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6577,359093,Sax Alto - F minor - scale-bad-articulation-minor,"['alto', 'scale', 'neumann-U87', 'sax', 'good-sounds', 'Fminor']",2016-09-16T18:39:46,http://creativecommons.org/licenses/by/3.0/,wav,1,1237318,0,24,8.58737,48000.0,MTG,./freesound/359093/Sax Alto - F minor - scale-bad-articulation-minor.wav,Sax Alto,6
6578,359181,Sax Tenor - G#2,"['neumann-U87', 'Gsharp2', 'sax', 'multisample', 'tenor', 'single-note', 'good-sounds']",2016-09-18T10:37:59,http://creativecommons.org/licenses/by/3.0/,wav,1,928844,0,24,6.44519,48000.0,MTG,./freesound/359181/Sax Tenor - G#2.wav,Sax Tenor,9
6579,359182,Sax Tenor - A2,"['neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'A2', 'good-sounds']",2016-09-18T10:38:00,http://creativecommons.org/licenses/by/3.0/,wav,1,940016,0,24,6.52277,48000.0,MTG,./freesound/359182/Sax Tenor - A2.wav,Sax Tenor,9
6580,359183,Sax Tenor - A#2,"['neumann-U87', 'sax', 'Asharp2', 'multisample', 'tenor', 'single-note', 'good-sounds']",2016-09-18T10:38:01,http://creativecommons.org/licenses/by/3.0/,wav,1,916192,0,24,6.35733,48000.0,MTG,./freesound/359183/Sax Tenor - A#2.wav,Sax Tenor,9
6581,359184,Sax Tenor - B2,"['B2', 'neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'good-sounds']",2016-09-18T10:38:02,http://creativecommons.org/licenses/by/3.0/,wav,1,971488,0,24,6.74133,48000.0,MTG,./freesound/359184/Sax Tenor - B2.wav,Sax Tenor,9
6582,359185,Sax Tenor - C3,"['neumann-U87', 'sax', 'multisample', 'tenor', 'C3', 'single-note', 'good-sounds']",2016-09-18T10:38:03,http://creativecommons.org/licenses/by/3.0/,wav,1,943840,0,24,6.54933,48000.0,MTG,./freesound/359185/Sax Tenor - C3.wav,Sax Tenor,9
6583,359186,Sax Tenor - C#3,"['Csharp3', 'neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'good-sounds']",2016-09-18T10:38:04,http://creativecommons.org/licenses/by/3.0/,wav,1,924566,0,24,6.41548,48000.0,MTG,./freesound/359186/Sax Tenor - C#3.wav,Sax Tenor,9
6584,359187,Sax Tenor - D3,"['neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'D3', 'good-sounds']",2016-09-18T10:38:05,http://creativecommons.org/licenses/by/3.0/,wav,1,884320,0,24,6.136,48000.0,MTG,./freesound/359187/Sax Tenor - D3.wav,Sax Tenor,9
6585,359188,Sax Tenor - D#3,"['Dsharp3', 'neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'good-sounds']",2016-09-18T10:38:06,http://creativecommons.org/licenses/by/3.0/,wav,1,948784,0,24,6.58367,48000.0,MTG,./freesound/359188/Sax Tenor - D#3.wav,Sax Tenor,9
6586,359189,Sax Tenor - E3,"['neumann-U87', 'sax', 'multisample', 'tenor', 'single-note', 'E3', 'good-sounds']",2016-09-18T10:38:07,http://creativecommons.org/licenses/by/3.0/,wav,1,882400,0,24,6.12267,48000.0,MTG,./freesound/359189/Sax Tenor - E3.wav,Sax Tenor,9
